sample_idx,first_top1_layer
0,27
1,25
2,30
3,28
4,25
5,25
6,25
7,26
8,25
9,25
10,28
11,30
12,29
13,26
14,29
15,29
16,25
17,29
18,26
19,27
20,26
21,30
22,29
23,30
24,27
25,25
26,29
27,29
28,30
29,27
30,28
31,25
32,30
33,25
34,30
35,25
36,26
37,30
38,29
39,30
40,30
41,30
42,30
43,25
44,30
45,28
46,26
47,27
48,25
49,30
50,25
51,26
52,27
53,29
54,25
55,27
56,27
57,21
58,24
59,29
60,26
61,30
62,25
63,28
64,25
65,30
66,30
67,26
68,30
69,27
70,23
71,29
72,32
73,27
74,29
75,26
76,30
77,30
78,29
79,26
80,25
81,30
82,25
83,29
84,30
85,28
86,28
87,24
88,29
89,25
90,27
91,30
92,26
93,25
94,24
95,29
96,30
97,23
98,25
99,28
100,26
101,23
102,29
103,28
104,25
105,28
106,28
107,30
108,28
109,24
110,27
111,29
112,30
113,23
114,27
115,25
116,29
117,26
118,29
119,29
120,27
121,25
122,30
123,24
124,28
125,31
126,30
127,30
128,26
129,30
130,27
131,27
132,29
133,26
134,29
135,30
136,30
137,28
138,25
139,30
140,26
141,29
142,29
143,29
144,27
145,29
146,30
147,23
148,29
149,27
150,23
151,29
152,24
153,21
154,25
155,31
156,25
157,30
158,30
159,26
160,29
161,30
162,25
163,28
164,30
165,29
166,25
167,27
168,24
169,25
170,25
171,27
172,26
173,26
174,29
175,24
176,29
177,27
178,29
179,27
180,30
181,30
182,27
183,30
184,29
185,32
186,30
187,30
188,29
189,28
190,30
191,25
192,24
193,25
194,27
195,24
196,30
197,30
198,26
199,29
200,30
201,25
202,27
203,30
204,25
205,30
206,26
207,28
208,27
209,27
210,28
211,25
212,30
213,23
214,29
215,29
216,30
217,26
218,29
219,27
220,25
221,29
222,25
223,26
224,26
225,29
226,30
227,21
228,25
229,27
230,26
231,24
232,28
233,24
234,26
235,29
236,30
237,30
238,23
239,23
240,29
241,25
242,26
243,27
244,25
245,28
246,27
247,30
248,29
249,30
250,26
251,29
252,27
253,29
254,30
255,28
256,29
257,29
258,29
259,30
260,29
261,27
262,26
263,29
264,28
265,24
266,30
267,28
268,25
269,30
270,23
271,28
272,30
273,26
274,24
275,30
276,27
277,28
278,29
279,29
280,30
281,23
282,26
283,27
284,30
285,29
286,23
287,28
288,29
289,30
290,25
291,28
292,30
293,27
294,26
295,26
296,29
297,25
298,30
299,27
300,27
301,28
302,27
303,29
304,30
305,27
306,27
307,30
308,29
309,27
310,21
311,26
312,24
313,26
314,27
315,26
316,31
317,27
318,26
319,30
320,26
321,25
322,29
323,28
324,25
325,24
326,27
327,28
328,23
329,30
330,30
331,29
332,23
333,27
334,29
335,24
336,25
337,24
338,25
339,27
340,30
341,30
342,29
343,26
344,27
345,26
346,29
347,30
348,23
349,26
350,24
351,27
352,32
353,24
354,25
355,25
356,31
357,27
358,29
359,27
360,29
361,29
362,26
363,27
364,30
365,30
366,29
367,29
368,23
369,25
370,26
371,29
372,30
373,30
374,26
375,25
376,29
377,26
378,28
379,30
380,29
381,26
382,29
383,29
384,25
385,29
386,25
387,26
388,29
389,29
390,27
391,23
392,25
393,27
394,30
395,26
396,30
397,28
398,24
399,27
400,23
401,25
402,23
403,25
404,27
405,31
406,29
407,31
408,25
409,29
410,25
411,30
412,26
413,25
414,29
415,30
416,29
417,30
418,27
419,23
420,30
421,30
422,29
423,29
424,29
425,30
426,24
427,24
428,29
429,25
430,28
431,26
432,28
433,24
434,26
435,26
436,27
437,30
438,29
439,29
440,30
441,25
442,25
443,30
444,27
445,29
446,29
447,27
448,24
449,25
450,29
451,26
452,30
453,30
454,29
455,32
456,29
457,30
458,29
459,29
460,29
461,29
462,27
463,29
464,25
465,29
466,29
467,25
468,26
469,27
470,27
471,30
472,26
473,26
474,27
475,30
476,25
477,27
478,26
479,25
480,29
481,29
482,24
483,30
484,30
485,29
486,28
487,30
488,24
489,29
490,30
491,30
492,26
493,27
494,28
495,27
496,28
497,24
498,27
499,21
500,29
501,28
502,29
503,28
504,23
505,28
506,26
507,29
508,27
509,30
510,29
511,28
512,29
513,25
514,27
515,27
516,25
517,29
518,26
519,29
520,30
521,26
522,29
523,30
524,26
525,24
526,29
527,29
528,27
529,30
530,29
531,30
532,25
533,27
534,26
535,30
536,26
537,27
538,30
539,25
540,26
541,25
542,26
543,29
544,23
545,30
546,26
547,25
548,30
549,29
550,27
551,28
552,26
553,25
554,30
555,21
556,25
557,29
558,27
559,26
560,26
561,25
562,24
563,25
564,27
565,27
566,29
567,30
568,25
569,29
570,26
571,26
572,28
573,27
574,29
575,25
576,25
577,29
578,27
579,27
580,30
581,29
582,30
583,27
584,30
585,24
586,29
587,26
588,28
589,29
590,30
591,26
592,27
593,25
594,30
595,29
596,29
597,30
598,27
599,24
600,27
601,27
602,23
603,25
604,29
605,29
606,28
607,27
608,30
609,30
610,25
611,23
612,30
613,30
614,30
615,29
616,30
617,30
618,27
619,26
620,30
621,29
622,25
623,28
624,25
625,28
626,27
627,25
628,24
629,29
630,31
631,25
632,25
633,28
634,32
635,29
636,26
637,24
638,30
639,30
640,30
641,30
642,27
643,29
644,27
645,29
646,26
647,30
648,25
649,29
650,27
651,29
652,30
653,29
654,27
655,27
656,23
657,29
658,28
659,29
660,28
661,30
662,27
663,29
664,30
665,28
666,32
667,29
668,24
669,30
670,28
671,30
672,27
673,30
674,32
675,24
676,23
677,25
678,27
679,31
680,29
681,28
682,23
683,26
684,29
685,25
686,30
687,28
688,29
689,30
690,30
691,27
692,30
693,29
694,29
695,27
696,24
697,30
698,29
699,26
700,28
701,26
702,27
703,28
704,25
705,28
706,25
707,27
708,30
709,26
710,25
711,27
712,25
713,29
714,30
715,29
716,26
717,26
718,29
719,23
720,25
721,29
722,29
723,29
724,25
725,25
726,27
727,22
728,25
729,30
730,27
731,26
732,24
733,29
734,28
735,28
736,29
737,26
738,26
739,29
740,27
741,25
742,27
743,30
744,26
745,30
746,28
747,26
748,26
749,26
750,30
751,29
752,29
753,29
754,29
755,27
756,30
757,30
758,26
759,27
760,30
761,25
762,26
763,25
764,29
765,30
766,26
767,25
768,29
769,29
770,29
771,29
772,25
773,24
774,29
775,29
776,26
777,25
778,29
779,29
780,25
781,30
782,30
783,30
784,25
785,29
786,26
787,26
788,25
789,29
790,29
791,25
792,30
793,30
794,28
795,27
796,27
797,30
798,23
799,30
800,24
801,28
802,27
803,29
804,30
805,29
806,25
807,24
808,25
809,26
810,24
811,30
812,26
813,27
814,30
815,29
816,28
817,30
818,26
819,28
820,29
821,29
822,30
823,26
824,24
825,30
826,26
827,31
828,29
829,21
830,26
831,29
832,30
833,26
834,30
835,29
836,31
837,25
838,26
839,30
840,30
841,24
842,24
843,26
844,25
845,29
846,30
847,26
848,29
849,29
850,24
851,29
852,24
853,26
854,24
855,30
856,26
857,27
858,25
859,25
860,30
861,30
862,29
863,30
864,28
865,29
866,27
867,27
868,27
869,26
870,30
871,29
872,23
873,29
874,29
875,29
876,22
877,29
878,28
879,25
880,26
881,29
882,26
883,26
884,26
885,26
886,27
887,27
888,26
889,29
890,27
891,26
892,28
893,30
894,30
895,29
896,30
897,27
898,30
899,29
900,27
901,30
902,26
903,25
904,29
905,25
906,30
907,27
908,29
909,25
910,30
911,29
912,24
913,25
914,25
915,28
916,32
917,29
918,26
919,27
920,27
921,28
922,25
923,30
924,30
925,29
926,26
927,26
928,25
929,26
930,30
931,30
932,24
933,29
934,28
935,30
936,28
937,30
938,30
939,29
940,22
941,29
942,29
943,29
944,29
945,26
946,24
947,26
948,29
949,30
950,30
951,29
952,29
953,28
954,30
955,26
956,30
957,29
958,26
959,32
960,26
961,30
962,25
963,29
964,29
965,24
966,30
967,23
968,26
969,29
970,29
971,29
972,29
973,26
974,29
975,29
976,26
977,30
978,25
979,30
980,24
981,30
982,30
983,25
984,25
985,30
986,25
987,25
988,27
989,26
990,29
991,29
992,30
993,29
994,29
995,29
996,29
997,25
998,26
999,29
